employee_id,full_name,gender,birth_date,hire_date,department,position,salary,bonus,experience_years,projects_completed,city,email,phone,performance_score,last_promotion_date,vacation_days_used,education_level,certifications,team_size
EMP07610,Mikhailova Anastasiya,Female,1979-04-25,2016-08-16 14:02:20.159559,Финансы,Lead,226000.0,21450.5,9.8,36.0,Ростов-на-Дону,mikhailovaa@yandex.ru,+7 (946) 324-22-39,3.7,2019-08-16 14:02:20.159559,26.0,Бакалавр,5.0,44.0
EMP08521,Nikolaeva Olga,Female,1970-05-11,2020-06-12 14:02:20.239645,HR,Lead,212000.0,20588.71,6.0,25.0,Екатеринбург,nikolaevao@yandex.ru,,3.8,2025-06-12 14:02:20.239645,7.0,Магистр,3.0,
EMP01097,Ivanov Artem,Male,1994-04-22,2019-06-23 14:02:18.571239,Маркетинг,Manager,279000.0,36019.56,7.1,,Хабаровск,ivanov_artem@yandex.ru,8 (957) 805-52-63,4.5,,3.0,MBA,3.0,28.0
EMP03048,Kuznetsova Svetlana,Female,1978-05-20,2017-10-24 14:02:19.312968,Маркетинг,Lead,247000.0,20022.16,8.7,38.0,Москва,svetlana.kuznetsova@yandex.ru,+79461793345,3.7,,2.0,Бакалавр,4.0,44.0
EMP02968,Mikhailova Darya,Female,1995-03-11,2019-01-18 14:02:19.259980,Продажи,Lead,317000.0,31823.36,7.5,23.0,Москва,darya.mikhailova@yandex.ru,,,2025-01-17 14:02:19.259980,5.0,Магистр,,22.0
EMP09907,Mikhailov Andrey,Male,1982-01-17,2024-07-01 14:02:20.317791,Продажи,Middle,149000.0,11504.1,2.0,0.0,Москва,mikhailova@yandex.ru,8 (926) 637-53-35,,,16.0,MBA,0.0,0.0
EMP00747,Golubev Evgeniy,Male,1991-03-01,2013-05-15 14:02:18.476769,Юридический,,497000.0,,13.2,,Красноярск,golubev403@yandex.ru,89929356059,4.2,,1.0,,3.0,8.0
EMP09340,Nikitina Maria,Female,1968-04-07,2024-05-20 14:02:20.285602,Производство,Middle,72000.0,2572.38,2.2,8.0,Нижний Новгород,maria.nikitina@yandex.ru,8 (918) 543-70-50,2.8,2025-05-20 14:02:20.285602,8.0,Магистр,,0.0
EMP06949,Smirnov Andrey,Male,1999-07-27,2022-10-18 14:02:20.075425,Логистика,Senior,99000.0,9017.08,3.7,10.0,Уфа,andrey147@yandex.ru,,3.8,,3.0,Магистр,3.0,0.0
EMP04811,Popov Dmitry,Male,2000-09-17,2023-12-06 14:02:19.768248,R&D,Senior,120000.0,11437.82,2.6,15.0,Уфа,popovd@yandex.ru,+79082389016,4.0,,18.0,Бакалавр,1.0,0.0
EMP09959,Andreeva Kseniya,Female,1995-06-07,2021-04-30 14:02:20.320652,Производство,Senior,164000.0,11085.94,5.1,13.0,Москва,andreeva.kseniya@yandex.ru,+7 (931) 263-36-67,3.2,2025-04-30 14:02:20.320652,16.0,Магистр,1.0,0.0
EMP02859,Orlova Lyudmila,Female,1995-03-19,2015-07-16 14:02:19.224690,,Director,438000.0,56827.11,10.9,22.0,Новосибирск,orlova916@yandex.ru,+7 (970) 162-33-14,4.6,,0.0,Магистр,,10.0
EMP02960,Taraseva Olga,Female,1992-06-20,2024-03-19 14:02:19.253328,IT,Senior,162000.0,14797.22,2.3,11.0,Екатеринбург,olga_taraseva@yandex.ru,89789780699,3.6,,10.0,Бакалавр,5.0,0.0
EMP04463,Orlov Dmitry,Male,2000-02-15,2019-11-03 14:02:19.734880,Производство,Senior,119000.0,10841.87,6.7,22.0,Санкт-Петербург,dmitry_orlov@yandex.ru,+7 (917) 432-39-74,4.2,,,Бакалавр,2.0,
EMP08111,Alekseev Vladimir,Male,1994-08-19,2013-09-02 14:02:20.207635,Продажи,Executive,732000.0,,12.8,43.0,Самара,alekseev371@yandex.ru,+7 (906) 428-19-51,4.5,,3.0,MBA,1.0,
EMP07153,Kozlov Daniil,Male,1983-10-21,2015-09-23 14:02:20.102063,IT,Junior,60000.0,2738.54,10.7,24.0,Новосибирск,kozlov171@yandex.ru,,,2024-09-22 14:02:20.102063,,Бакалавр,2.0,0.0
EMP04062,Makarov Maxim,Male,1994-09-04,2018-01-27 14:02:19.674171,Производство,Lead,229000.0,19047.54,8.5,31.0,Санкт-Петербург,maxim957@yandex.ru,+79445802253,3.7,2021-01-26 14:02:19.674171,15.0,Магистр,5.0,5.0
EMP04006,Vasilieva Viktoriya,Female,1969-04-12,2017-07-19 14:02:19.662227,Маркетинг,Lead,168000.0,14592.41,9.0,17.0,Казань,viktoriya765@yandex.ru,89234260935,4.1,,33.0,Бакалавр,2.0,9.0
EMP04809,Ivanov Maxim,,1993-08-04,2017-10-03 14:02:19.768041,Производство,Lead,310000.0,42063.3,8.8,40.0,Москва,maxim.ivanov@yandex.ru,89615132874,4.3,,18.0,Магистр,4.0,
EMP07090,Golubeva Polina,Female,2005-12-07,2023-07-26 14:02:20.088840,Финансы,Middle,113000.0,4643.63,2.9,8.0,Москва,polina902@yandex.ru,89439968008,3.0,2024-07-25 14:02:20.088840,,Бакалавр,1.0,0.0
EMP02495,Sidorova Olga,Female,1974-01-23,2016-02-25 14:02:19.110197,Маркетинг,,412000.0,39827.88,10.4,51.0,Москва,sidorova345@yandex.ru,+7 (990) 928-26-35,4.4,2023-02-24 14:02:19.110197,8.0,MBA,2.0,26.0
EMP05004,Egorov Anatoliy,Male,1981-09-05,2019-03-01 14:02:19.796094,Производство,Manager,319000.0,31759.98,7.4,34.0,Иркутск,egorova@yandex.ru,+7 (919) 312-31-88,4.3,2026-02-28 14:02:19.796094,28.0,MBA,,19.0
EMP02864,Andreeva Anastasiya,Female,1991-03-05,2025-11-15 14:02:19.225129,Производство,Junior,44000.0,2874.03,0.6,0.0,Москва,anastasiya930@yandex.ru,89145843471,3.2,,22.0,Бакалавр,,
EMP09876,Semenov Dmitry,Male,1981-04-10,2019-07-24 14:02:20.316078,IT,Manager,327000.0,30608.81,7.0,20.0,Екатеринбург,dmitry.semenov@yandex.ru,+7 (933) 555-80-14,4.2,,28.0,Магистр,1.0,15.0
EMP00719,Novikova Elena,Female,1989-02-27,2022-09-28 14:02:18.469516,Маркетинг,Senior,118000.0,7760.3,3.7,9.0,Воронеж,elena.novikova@yandex.ru,8 (917) 649-28-10,3.5,,11.0,Магистр,2.0,0.0
EMP02602,Popova Aleksandra,Female,1974-06-21,2017-03-02 14:02:19.143827,IT,Lead,285000.0,,9.4,27.0,Санкт-Петербург,popovaa@yandex.ru,,4.0,,31.0,Бакалавр,1.0,33.0
EMP04152,Kozlova Anna,Female,1989-03-06,2020-02-13 14:02:19.697639,Производство,Senior,145000.0,11670.03,6.4,31.0,Москва,anna777@yandex.ru,+7 (941) 269-33-41,3.9,2023-02-12 14:02:19.697639,11.0,Бакалавр,1.0,
EMP07238,Mikhailova Lyudmila,Female,1978-04-07,2019-05-13 14:02:20.121837,Консалтинг,Manager,307000.0,34218.89,7.1,19.0,Челябинск,mikhailova.lyudmila@yandex.ru,8 (932) 872-66-25,4.6,,14.0,MBA,1.0,
EMP03481,Vasiliev Nikolay,Male,1996-08-18,2019-08-28 14:02:19.579236,Финансы,Senior,281000.0,23854.11,6.8,23.0,Москва,nikolay314@yandex.ru,+7 (965) 222-80-44,3.5,,16.0,MBA,1.0,0.0
EMP02777,Sokolova Yuliya,Female,1971-05-08,2015-08-29 14:02:19.190975,Маркетинг,Manager,398000.0,61959.8,10.8,,Москва,yuliya_sokolova@yandex.ru,89646523868,4.7,,17.0,Магистр,3.0,
EMP01379,Orlova Nadezhda,Female,1978-04-13,2014-10-09 14:02:18.625849,Юридический,Junior,48000.0,4140.74,11.7,44.0,Санкт-Петербург,orlovan@yandex.ru,89674654364,3.7,,27.0,Бакалавр,0.0,0.0
EMP04299,Nikolaeva Anastasiya,Female,1993-03-05,2024-01-15 14:02:19.718430,Продажи,Middle,64000.0,4386.57,2.4,4.0,Самара,nikolaeva286@yandex.ru,+79985021276,3.7,2025-01-14 14:02:19.718430,3.0,Бакалавр,2.0,0.0
EMP05306,Pavlova Darya,Female,1998-07-20,2016-07-05 14:02:19.862227,Маркетинг,Junior,58000.0,2884.5,10.0,14.0,Москва,darya447@yandex.ru,+7 (992) 201-98-37,3.1,,5.0,Бакалавр,0.0,0.0
EMP00876,Alekseev Stanislav,Male,1978-06-15,2018-10-12 14:02:18.507686,Продажи,Manager,360000.0,49969.36,7.7,22.0,Уфа,alekseevs@yandex.ru,+7 (998) 988-97-23,4.7,,25.0,Кандидат наук,1.0,25.0
EMP03416,Nikitin Maxim,Male,1979-02-23,2012-06-22 14:02:19.562650,Продажи,Executive,944000.0,129214.22,14.0,42.0,Москва,mnikitin@yandex.ru,89103923045,5.0,,,Кандидат наук,0.0,14.0
EMP02748,Golubeva Tatyana,Female,2004-01-24,2024-04-02 14:02:19.183709,Продажи,Middle,56000.0,5050.18,2.2,12.0,Омск,golubeva_tatyana@yandex.ru,8 (932) 828-18-14,3.8,2026-04-02 14:02:19.183709,6.0,Бакалавр,0.0,0.0
EMP05367,Fedorov Pavel,Male,1988-09-06,2025-05-02 14:02:19.874019,Продажи,Junior,57000.0,2824.08,1.2,1.0,Москва,pfedorov@yandex.ru,,3.1,,100.0,MBA,2.0,
EMP02215,Pavlov Maxim,Male,1974-06-01,2024-04-02 14:02:19.016255,Производство,Middle,128000.0,6146.65,2.3,1.0,Москва,pavlov.maxim@yandex.ru,+79038519654,3.2,2025-04-02 14:02:19.016255,,MBA,1.0,
EMP01898,Sorokina Kseniya,,1976-05-28,2016-02-04 14:02:18.868704,Производство,Director,553000.0,72587.17,10.4,21.0,Хабаровск,sorokina.kseniya@yandex.ru,+79683387175,4.4,,3.0,MBA,1.0,40.0
EMP04253,Ivanova Alina,Female,1979-10-24,2024-11-04 14:02:19.713901,Финансы,Middle,98000.0,9606.57,1.7,10.0,Волгоград,ivanova556@yandex.ru,+7 (989) 756-63-54,3.8,,12.0,MBA,0.0,
EMP00454,Nikolaev Pavel,Male,1992-08-07,2016-01-14 14:02:18.397871,Юридический,Manager,372000.0,41802.33,10.5,,Екатеринбург,pavel_nikolaev@yandex.ru,+79927221563,3.9,2021-01-13 14:02:18.397871,15.0,MBA,5.0,42.0
EMP00308,Fedorov Daniil,Male,1974-11-23,2020-10-28 14:02:18.337202,IT,Senior,259000.0,24238.95,5.7,15.0,Москва,daniil630@yandex.ru,,3.9,,,Магистр,1.0,0.0
EMP05389,Volkov Artem,Male,1989-05-15,2013-06-12 14:02:19.881786,Производство,Manager,336000.0,42633.11,13.0,44.0,Москва,volkov.artem@yandex.ru,8 (938) 288-89-54,4.6,2014-06-12 14:02:19.881786,10.0,Среднее,2.0,42.0
EMP06276,Sorokin Roman,Male,2006-02-07,2024-09-28 14:02:19.989015,IT,Middle,69000.0,2708.93,1.7,9.0,Нижний Новгород,sorokin.roman@yandex.ru,8 (930) 552-79-42,2.8,,18.0,Бакалавр,2.0,0.0
EMP09190,Tarasev Petr,Male,1975-10-28,2023-01-09 14:02:20.276951,Продажи,Senior,241000.0,18304.95,3.5,8.0,Москва,petr873@yandex.ru,8 (964) 934-61-85,3.7,,7.0,MBA,,0.0
EMP00121,Morozov Artem,Male,1998-11-21,2023-11-01 14:02:18.262186,R&D,Middle,98000.0,7070.11,2.7,13.0,Новосибирск,amorozov@yandex.ru,,,,20.0,Магистр,2.0,0.0
EMP04636,Lebedeva Svetlana,Female,2005-11-26,2024-10-06 14:02:19.750794,IT,Junior,38000.0,1137.81,1.7,8.0,Санкт-Петербург,lebedeva_svetlana@yandex.ru,8 (935) 368-68-76,2.6,,16.0,Среднее,2.0,
EMP03798,Kozlov Oleg,Male,1968-02-08,2017-03-02 14:02:19.616410,IT,Lead,196000.0,18784.31,9.4,38.0,Омск,,,,2021-03-02 14:02:19.616410,29.0,Бакалавр,3.0,
EMP03387,Egorov Stanislav,Male,1984-03-14,2016-03-21 14:02:19.540920,Производство,Director,584000.0,60805.99,10.2,37.0,Москва,stanislav76@yandex.ru,+7 (978) 610-96-95,4.2,,24.0,Кандидат наук,2.0,5.0
EMP08269,Kuznetsov Vladimir,Male,1966-11-07,2017-04-29 14:02:20.223484,Юридический,Manager,236000.0,36085.47,9.1,,Омск,vladimir_kuznetsov@yandex.ru,,4.7,,22.0,,,3.0
EMP07512,Stepanov Vasiliy,Male,1978-12-08,2014-05-22 14:02:20.149993,Маркетинг,Junior,34000.0,2344.76,12.1,34.0,Волгоград,stepanov305@yandex.ru,89293526506,3.6,2021-05-21 14:02:20.149993,28.0,Бакалавр,0.0,0.0
EMP09596,Tarasev Ilya,Male,2003-07-25,2026-01-17 14:02:20.300199,HR,Junior,40000.0,1130.59,0.5,0.0,Москва,tarasevi@yandex.ru,8 (923) 236-20-25,2.7,,10.0,Бакалавр,2.0,
EMP03814,Ivanova Maria,Female,1991-12-13,2022-06-24 14:02:19.618562,Продажи,Senior,109000.0,6688.28,4.1,6.0,Саратов,maria.ivanova@yandex.ru,8 (948) 810-53-41,3.2,,9.0,Бакалавр,2.0,0.0
EMP09130,Makarova Darya,Female,1974-12-26,2013-03-24 14:02:20.273503,Юридический,Manager,430000.0,62331.17,13.3,47.0,Москва,makarovad@yandex.ru,+7 (940) 317-96-36,,2014-03-24 14:02:20.273503,18.0,,2.0,39.0
EMP04940,Kuznetsova Natalya,Female,1989-11-27,2023-09-07 14:02:19.783558,HR,Middle,86000.0,7536.77,2.8,14.0,Москва,nkuznetsova@yandex.ru,8 (995) 185-43-60,3.8,,20.0,Магистр,2.0,0.0
EMP07987,Belyaev Evgeniy,Male,1967-07-15,,IT,Lead,376000.0,31001.95,6.3,28.0,Екатеринбург,belyaev323@yandex.ru,8 (961) 521-96-61,3.5,,27.0,MBA,3.0,21.0
EMP01030,Sorokina Viktoriya,Female,1998-08-13,2025-01-05 14:02:18.564241,IT,Junior,49000.0,1631.67,1.5,10.0,Омск,sorokina.viktoriya@yandex.ru,89299466470,2.6,,21.0,,2.0,0.0
EMP02692,Semenova Nadezhda,Female,2006-01-21,2025-05-22 14:02:19.166349,Продажи,Junior,52000.0,1707.02,1.1,0.0,Москва,nadezhda_semenova@yandex.ru,+7 (944) 700-96-53,2.8,,19.0,Бакалавр,1.0,0.0
EMP09179,Belyaeva Polina,Female,2003-11-26,2022-04-22 14:02:20.276343,Производство,Senior,111000.0,8545.85,4.2,,Санкт-Петербург,polina320@yandex.ru,89845545927,,2023-04-22 14:02:20.276343,31.0,Бакалавр,3.0,
EMP02794,Alekseev Konstantin,Male,1992-10-02,2011-07-25 14:02:19.200878,Продажи,Manager,286000.0,29173.12,14.9,30.0,Саратов,konstantin_alekseev@yandex.ru,+79596856072,4.2,,25.0,Магистр,5.0,38.0
EMP00871,Stepanova Alina,Female,1979-04-21,2020-05-16 14:02:18.507142,Финансы,Senior,197000.0,11592.1,6.2,24.0,Санкт-Петербург,stepanova.alina@yandex.ru,8 (988) 148-11-36,3.2,2023-05-16 14:02:18.507142,4.0,Магистр,5.0,0.0
EMP01875,Fedorov Grigoriy,Male,1985-05-24,2011-08-20 14:02:18.850260,Продажи,Junior,50000.0,4313.72,14.9,55.0,Красноярск,fedorov713@yandex.ru,89087811339,3.7,,2.0,Бакалавр,2.0,0.0
EMP07036,Sokolova Elena,Female,1975-06-15,2018-01-15 14:02:20.083725,Финансы,Manager,383000.0,,8.5,34.0,Санкт-Петербург,sokolova777@yandex.ru,8 (900) 887-62-73,,2019-01-15 14:02:20.083725,21.0,MBA,5.0,35.0
EMP02523,Volkov Alexey,Male,2005-10-17,2023-08-28 14:02:19.121340,HR,Senior,90000.0,5669.1,2.8,7.0,Самара,alexey.volkov@yandex.ru,,3.4,,9.0,Среднее,5.0,0.0
EMP01474,Vasilieva Svetlana,Female,1982-09-06,2014-06-06 14:02:18.663733,IT,Director,499000.0,75521.81,12.1,43.0,Волгоград,,8 (942) 642-10-79,5.0,,,,1.0,9.0
EMP03221,Nikolaev Maxim,Male,1974-09-03,2022-12-03 14:02:19.417712,Производство,,130000.0,9369.25,3.6,17.0,Челябинск,maxim.nikolaev@yandex.ru,89749543195,3.8,2025-12-02 14:02:19.417712,2.0,Магистр,5.0,0.0
EMP07784,Vasiliev Oleg,Male,1994-12-04,2019-01-17 14:02:20.176135,IT,Lead,324000.0,21679.01,7.4,30.0,Екатеринбург,vasiliev_oleg@yandex.ru,89297093089,3.6,2020-01-17 14:02:20.176135,26.0,MBA,3.0,37.0
EMP00186,Andreev Artem,Male,1999-12-16,2018-05-12 14:02:18.286882,Продажи,Lead,196000.0,20408.87,8.2,23.0,Челябинск,,89251378303,4.0,2019-05-12 14:02:18.286882,25.0,Магистр,2.0,48.0
EMP09664,Stepanov Daniil,Male,1974-11-28,2013-12-04 14:02:20.304140,IT,Director,667000.0,102309.13,12.6,47.0,Екатеринбург,stepanov.daniil@yandex.ru,8 (930) 964-92-63,4.6,2015-12-04 14:02:20.304140,18.0,Магистр,4.0,41.0
EMP01948,Orlov Pavel,Male,1999-02-28,2021-08-01 14:02:18.898678,Финансы,Senior,181000.0,9242.8,5.0,15.0,Москва,pavel553@yandex.ru,+7 (931) 610-10-97,3.2,2025-08-01 14:02:18.898678,9.0,Магистр,1.0,0.0
EMP01969,Sokolov Roman,Male,1993-09-28,2016-07-21 14:02:18.907115,IT,Junior,,2587.25,10.0,34.0,Челябинск,rsokolov@yandex.ru,8 (963) 132-67-41,,,7.0,Бакалавр,0.0,0.0
EMP06185,Kuznetsova Lyudmila,Female,1988-03-20,2020-08-30 14:02:19.979827,Производство,Senior,149000.0,15224.22,5.8,19.0,Москва,lkuznetsova@yandex.ru,89818348018,3.8,2022-08-30 14:02:19.979827,16.0,Бакалавр,1.0,
EMP00865,Fedorov Maxim,Male,1980-02-20,2024-01-27 14:02:18.503693,Производство,Middle,117000.0,6147.48,2.5,13.0,Москва,fedorov.maxim@yandex.ru,89033609539,3.2,,13.0,MBA,1.0,0.0
EMP08952,Morozov Vladimir,Male,1971-02-27,2012-01-26 14:02:20.263701,Производство,Manager,399000.0,68652.36,14.4,47.0,Москва,vladimir_morozov@yandex.ru,,4.9,2021-01-25 14:02:20.263701,10.0,MBA,5.0,19.0
EMP00499,Zakharov Sergey,Male,2006-04-23,2024-12-24 14:02:18.407254,HR,Junior,29000.0,1007.63,1.5,11.0,Пермь,sergey122@yandex.ru,+79456480092,2.7,,13.0,Бакалавр,0.0,0.0
EMP06804,Zakharov Sergey,Male,1984-02-14,2013-09-07 14:02:20.061224,R&D,Junior,45000.0,3648.41,12.9,44.0,Саратов,zakharov.sergey@yandex.ru,89679936499,3.5,2021-09-07 14:02:20.061224,31.0,Бакалавр,0.0,0.0
EMP00493,Kuznetsova Tatyana,Female,1970-10-20,2022-11-30 14:02:18.406637,Юридический,Senior,,11574.33,3.6,15.0,Красноярск,tatyana_kuznetsova@yandex.ru,+7 (989) 350-83-79,3.5,2025-11-29 14:02:18.406637,14.0,Кандидат наук,2.0,0.0
EMP04914,Smirnova Tatyana,Female,2004-09-26,2023-11-07 14:02:19.780958,IT,Middle,77000.0,4418.29,2.6,6.0,Новосибирск,smirnovat@yandex.ru,,3.0,2025-11-06 14:02:19.780958,11.0,Среднее,1.0,0.0
EMP05042,Alekseev Dmitry,Male,1971-05-18,2012-11-16 14:02:19.809109,Маркетинг,Manager,343000.0,52490.59,13.6,42.0,Пермь,dmitry.alekseev@yandex.ru,89969321871,4.7,2023-11-16 14:02:19.809109,30.0,Кандидат наук,2.0,10.0
EMP04438,Kuznetsova Irina,Female,2006-11-18,2025-02-20 14:02:19.732484,IT,Junior,39000.0,1672.76,1.3,,Уфа,ikuznetsova@yandex.ru,89385901020,,,11.0,Бакалавр,,0.0
EMP04486,Nikolaeva Ekaterina,Female,1974-05-15,2016-10-02 14:02:19.736938,Логистика,Manager,312000.0,28743.15,9.8,45.0,Екатеринбург,enikolaeva@yandex.ru,,3.9,2018-10-02 14:02:19.736938,4.0,,3.0,44.0
EMP01592,Taraseva Darya,Female,1994-02-14,2025-08-21 14:02:18.713272,Продажи,Junior,45000.0,3000.81,0.8,3.0,Краснодар,tarasevad@yandex.ru,8 (932) 896-91-50,3.4,,12.0,,1.0,0.0
EMP05791,Stepanov Anatoliy,Male,1991-03-07,2012-07-01 14:02:19.936308,Продажи,Director,460000.0,63547.91,14.0,41.0,Пермь,stepanov655@yandex.ru,89354440064,4.9,,26.0,Магистр,,29.0
EMP00424,Mikhailova Anastasiya,Female,1981-05-15,2016-07-11 14:02:18.384854,Логистика,Manager,313000.0,39283.03,9.9,30.0,Краснодар,mikhailova.anastasiya@yandex.ru,+7 (932) 744-44-44,4.7,,19.0,Магистр,2.0,24.0
EMP01355,Ivanov Maxim,Male,2000-08-26,2023-08-17 14:02:18.614890,Логистика,Middle,74000.0,2982.45,2.9,3.0,Санкт-Петербург,ivanov408@yandex.ru,+79509335542,2.9,2024-08-16 14:02:18.614890,13.0,Бакалавр,2.0,0.0
EMP09082,Belyaev Evgeniy,Male,1981-02-26,2012-07-20 14:02:20.270875,Логистика,Manager,246000.0,28401.63,13.9,45.0,Казань,,8 (988) 596-81-50,4.6,,1.0,Магистр,5.0,49.0
EMP00966,Kuznetsov Vasiliy,Male,2003-12-25,2023-05-05 14:02:18.551186,Продажи,Middle,99000.0,5826.47,3.1,2.0,Москва,kuznetsov895@yandex.ru,+79389686375,3.3,,100.0,Бакалавр,,0.0
EMP04686,Kozlova Valentina,Female,2001-06-17,2024-11-29 14:02:19.755672,Консалтинг,Junior,47000.0,1668.75,1.6,0.0,Москва,valentina.kozlova@yandex.ru,+7 (980) 984-62-42,2.8,,22.0,,2.0,0.0
EMP02464,Andreeva Yuliya,Female,1968-11-19,2018-10-26 14:02:19.102797,Производство,Manager,250000.0,26815.5,7.7,30.0,Екатеринбург,andreeva_yuliya@yandex.ru,8 (930) 578-22-12,,,25.0,Магистр,2.0,43.0
EMP09541,Andreev Petr,Male,1975-09-27,2022-07-22 14:02:20.297129,Продажи,Senior,255000.0,23670.26,3.9,20.0,Москва,petr.andreev@yandex.ru,8 (909) 170-65-18,3.7,2023-07-22 14:02:20.297129,15.0,MBA,1.0,
EMP00787,Zakharov Sergey,Male,1967-11-07,2026-01-13 14:02:18.487068,Производство,Junior,45000.0,2438.82,0.5,8.0,,sergey.zakharov@yandex.ru,89533460898,3.2,,24.0,MBA,2.0,
EMP05370,Pavlova Svetlana,Female,2001-07-09,2022-03-29 14:02:19.874292,IT,Senior,168000.0,12947.46,4.2,23.0,Санкт-Петербург,pavlova_svetlana@yandex.ru,,3.7,,10.0,Бакалавр,5.0,0.0
EMP07918,Nikitin Daniil,Male,1996-03-23,2025-10-27 14:02:20.187954,IT,Middle,133000.0,5623.72,0.6,0.0,Санкт-Петербург,nikitin.daniil@yandex.ru,8 (985) 688-74-86,3.0,,21.0,MBA,0.0,0.0
EMP08145,Lebedev Grigoriy,Male,1981-04-28,2016-07-24 14:02:20.211301,IT,Director,614000.0,82512.46,10.0,,Челябинск,lebedev_grigoriy@yandex.ru,89665934268,4.3,2021-07-24 14:02:20.211301,24.0,Кандидат наук,4.0,
EMP06674,Zakharov Andrey,Male,2000-08-11,2025-02-21 14:02:20.048708,Логистика,Junior,45000.0,2205.75,1.3,,Москва,azakharov@yandex.ru,+79043699054,2.9,,5.0,Бакалавр,2.0,0.0
EMP01551,Lebedev Nikolay,Male,1990-02-07,2012-08-23 14:02:18.690961,Продажи,Junior,42000.0,3379.53,13.9,32.0,Новосибирск,nlebedev@yandex.ru,+7 (927) 118-85-88,3.9,2019-08-23 14:02:18.690961,12.0,Бакалавр,,0.0
EMP00808,Sokolova Anastasiya,Female,1969-03-13,2025-05-01 14:02:18.490716,Логистика,Middle,64000.0,5616.93,1.1,0.0,Пермь,sokolova_anastasiya@yandex.ru,8 (990) 643-54-62,,,16.0,Магистр,,
EMP04719,Sorokin Yuriy,Male,1974-03-02,2025-12-24 14:02:19.758687,Производство,Middle,87000.0,8237.32,0.6,11.0,Москва,ysorokin@yandex.ru,89715283237,3.7,,1.0,Магистр,1.0,0.0
EMP04580,Sokolova Irina,Female,1973-10-24,2019-12-11 14:02:19.745704,Продажи,Lead,188000.0,,6.5,15.0,Челябинск,sokolova_irina@yandex.ru,,3.6,,27.0,Бакалавр,2.0,3.0
EMP01579,Alekseev Grigoriy,Male,1994-10-15,2017-03-04 14:02:18.706536,Консалтинг,Lead,289000.0,36130.61,9.4,41.0,Казань,galekseev@yandex.ru,+79529481156,4.2,2022-03-04 14:02:18.706536,11.0,MBA,2.0,7.0
EMP06675,Kuznetsov Mikhail,Male,1976-06-03,2016-06-07 14:02:20.048811,Продажи,Manager,489000.0,64844.72,10.0,22.0,Москва,mikhail.kuznetsov@yandex.ru,8 (975) 661-23-28,4.3,2025-06-07 14:02:20.048811,22.0,Кандидат наук,5.0,34.0
EMP02952,Fedorova Olga,Female,1998-06-24,2017-08-18 14:02:19.247746,Продажи,Lead,230000.0,18676.07,8.8,26.0,Волгоград,fedorova.olga@yandex.ru,,3.7,2020-08-17 14:02:19.247746,2.0,Магистр,2.0,10.0
EMP02922,Makarov Mikhail,Male,1968-11-27,2023-08-23 14:02:19.241261,Продажи,Middle,88000.0,4670.97,2.8,11.0,Воронеж,makarov_mikhail@yandex.ru,89808222847,3.3,2025-08-22 14:02:19.241261,17.0,Кандидат наук,1.0,
EMP05113,Novikov Ilya,Male,2002-09-02,2021-04-18 14:02:19.827848,IT,Senior,115000.0,10511.1,5.2,19.0,Саратов,novikov.ilya@yandex.ru,+7 (972) 522-94-97,3.7,2026-04-18 14:02:19.827848,,Среднее,,0.0
